"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of contents","",,"2020 IEEE 4th Information Technology, Networking, Electronic and Automation Control Conference (ITNEC)","4 May 2020","2020","1","","1","30","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-4390-3","10.1109/ITNEC48623.2020.9084820","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9084820","","","","","","","","","","4 May 2020","","","IEEE","IEEE Conferences"
"SSCI 2019 Table of Contents","",,"2019 IEEE Symposium Series on Computational Intelligence (SSCI)","20 Feb 2020","2019","","","i","xlii","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-2485-8","10.1109/SSCI44817.2019.9003051","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9003051","","","","","","","","","","20 Feb 2020","","","IEEE","IEEE Conferences"
"2019 Index IEEE Communications Letters Vol. 23","",,"IEEE Communications Letters","30 Dec 2019","2019","23","12","2447","2526","This index covers all technical items - papers, correspondence, reviews, etc. - that appeared in this periodical during the year, and items from previous years that were commented upon or corrected in this year. Departments and other items may also be covered if they have been judged to have archival value. The Author Index contains the primary entry for each item, listed under the first author's name. The primary entry includes the co-authors' names, the title of the paper or other item, and its location, specified by the publication abbreviation, year, month, and inclusive pagination. The Subject Index contains entries describing the item under all appropriate subject headings, plus the first author's name, the publication abbreviation, month, and year, and inclusive pages. Note that the item title is found only under the primary entry in the Author Index.","1558-2558","","10.1109/LCOMM.2019.2962286","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8945150","","","","","","","","","IEEE","30 Dec 2019","","","IEEE","IEEE Journals"
"Table of contents","",,"2019 IEEE European Symposium on Security and Privacy Workshops (EuroS&PW)","19 Aug 2019","2019","","","5","10","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-3026-2","10.1109/EuroSPW.2019.00004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8802477","","","","","","","","","","19 Aug 2019","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2020 International Conference on UK-China Emerging Technologies (UCET)","29 Sep 2020","2020","","","i","x","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-9488-2","10.1109/UCET51115.2020.9205354","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9205354","","","","","","","","","","29 Sep 2020","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2020 IEEE 7th International Conference on Data Science and Advanced Analytics (DSAA)","20 Nov 2020","2020","","","5","15","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-8206-3","10.1109/DSAA49011.2020.00004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9260110","","","","","","","","","","20 Nov 2020","","","IEEE","IEEE Conferences"
"Contents","",,"2018 37th Chinese Control Conference (CCC)","7 Oct 2018","2018","","","1","78","Presents the table of contents/splash page of the proceedings record.","1934-1768","978-988-15639-5-8","10.23919/ChiCC.2018.8483573","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8483573","","","","","","","","","","7 Oct 2018","","","IEEE","IEEE Conferences"
"Table of contents","",,"2020 Second IEEE International Conference on Trust, Privacy and Security in Intelligent Systems and Applications (TPS-ISA)","19 Jan 2021","2020","","","v","ix","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-8543-9","10.1109/TPS-ISA50397.2020.00004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9325354","","","","","","","","","","19 Jan 2021","","","IEEE","IEEE Conferences"
"LCN 2018 Author Index","",,"2018 IEEE 43rd Conference on Local Computer Networks (LCN)","10 Feb 2019","2018","","","i","xvi","Presents an index of the authors whose articles are published in the conference proceedings record.","0742-1303","978-1-5386-4413-3","10.1109/LCN.2018.8638157","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8638157","","","","","","","","","","10 Feb 2019","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2021 3rd International Cyber Resilience Conference (CRC)","5 Apr 2021","2021","","","1","3","Presents the table of contents/splash page of the proceedings record.","","978-1-6654-1844-7","10.1109/CRC50527.2021.9392435","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9392435","","","","","","","","","","5 Apr 2021","","","IEEE","IEEE Conferences"
"Proceedings of the 2020 International Conference on Hardware/Software Codesign and System Synthesis (CODES+ISSS)","",,"2020 International Conference on Hardware/Software Codesign and System Synthesis (CODES+ISSS)","9 Nov 2020","2020","","","1","60","Presents the title page of the proceedings record.","","978-1-7281-9198-0","10.1109/CODESISSS51650.2020.9244033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9244033","","","","","","","","","","9 Nov 2020","","","IEEE","IEEE Conferences"
"Index","",,"2021 International Conference on Computer Communication and Informatics (ICCCI)","21 Apr 2021","2021","","","1","13","Lists the articles and their sequence numbers.","2329-7190","978-1-7281-5875-4","10.1109/ICCCI50826.2021.9402353","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9402353","","","","","","","","","","21 Apr 2021","","","IEEE","IEEE Conferences"
"Technical papers: Table of contents","",,"2017 IEEE Symposium Series on Computational Intelligence (SSCI)","5 Feb 2018","2017","","","xl","lxxiii","Presents the table of contents/splash page of the proceedings record.","","978-1-5386-2726-6","10.1109/SSCI.2017.8280787","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8280787","","","","","","","","","","5 Feb 2018","","","IEEE","IEEE Conferences"
"[Front matter]","",,"2019 IEEE International Conference on Connected Vehicles and Expo (ICCVE)","23 Jan 2020","2019","","","2","35","Conference proceedings front matter may contain various advertisements, welcome messages, committee or program information, and other miscellaneous conference information. This may in some cases also include the cover art, table of contents, copyright statements, title-page or half title-pages, blank pages, venue maps or other general information relating to the conference that was part of the original conference proceedings.","2378-1297","978-1-7281-0142-2","10.1109/ICCVE45908.2019.8965015","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8965015","","","","","","","","","","23 Jan 2020","","","IEEE","IEEE Conferences"
"Table of contents","",,"2019 IEEE 9th International Conference on Electronics Information and Emergency Communication (ICEIEC)","5 Aug 2019","2019","","","1","10","Presents the table of contents/splash page of the proceedings record.","2377-844X","978-1-7281-1190-2","10.1109/ICEIEC.2019.8784600","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8784600","","","","","","","","","","5 Aug 2019","","","IEEE","IEEE Conferences"
"Technical Program of LCN 2019 and Adjunct Workshops","",,"2019 IEEE 44th Conference on Local Computer Networks (LCN)","13 Feb 2020","2019","","","i","xii","Provides a schedule of conference events and a listing of which papers were presented in each session.","0742-1303","978-1-7281-1028-8","10.1109/LCN44214.2019.8990870","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990870","","","","","","","","","","13 Feb 2020","","","IEEE","IEEE Conferences"
"Table of contents","",,"2020 11th IEEE Annual Ubiquitous Computing, Electronics & Mobile Communication Conference (UEMCON)","25 Dec 2020","2020","","","i","xv","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-9656-5","10.1109/UEMCON51285.2020.9298057","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9298057","","","","","","","","","","25 Dec 2020","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2018 IEEE 18th International Conference on Communication Technology (ICCT)","3 Jan 2019","2018","","","iii","xxiv","Presents the table of contents/splash page of the proceedings record.","2576-7828","978-1-5386-7635-6","10.1109/ICCT.2018.8600251","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600251","","","","","","","","","","3 Jan 2019","","","IEEE","IEEE Conferences"
"Dr. Wenjing Lou, Virginia Tech, USA","Y. J. Chen",NA,"IEEE Network","8 Nov 2021","2021","35","5","4","6","Dr. Wenjing Lou is currently the W. C. English Endowed Professor of Computer Science at Virginia Tech and a Fellow of the IEEE. Her research interests span many topics in the fields of wireless networks and cybersecurity. On wireless networks, her interests lie in distributed algorithms and lightweight protocols for wireless networks. Her previous works include algorithm and protocol design for ad hoc networks, multihop cooperative communications, opportunistic routing, and network coding. She has recently collaborated with other colleagues on interference cancellation, MIMO networks, and dynamic spectrum sharing, and 5G wireless communications. On cybersecurity, she has worked on many security and privacy topics in networked information systems, including anonymous authentication, encryption-based information access control and sharing, search over encrypted data, and confidential data computation. More recently, she has been working on block-chain and decentralized consensus protocols, securing 5G/nextG mobile networks, and adversarial machine learning and trustworthy AI systems. Her research goal is to develop innovative solutions to address fundamental research challenges in emerging technologies and critical infrastructures.","1558-156X","","10.1109/MNET.2021.9606836","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9606836","","","","","","","","15","","8 Nov 2021","","","IEEE","IEEE Magazines"
"2019 Index IEEE Transactions on Information Forensics and Security Vol. 14","",,"IEEE Transactions on Information Forensics and Security","1 Jan 2020","2019","14","12","3353","3388","Presents the 2019 subject/author index for this publication.","1556-6021","","10.1109/TIFS.2019.2959890","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8948278","","","","","","","","","IEEE","1 Jan 2020","","","IEEE","IEEE Journals"
"[Front matter]","",,"2020 International Conference on Embedded Software (EMSOFT)","9 Nov 2020","2020","","","1","60","Conference proceedings front matter may contain various advertisements, welcome messages, committee or program information, and other miscellaneous conference information. This may in some cases also include the cover art, table of contents, copyright statements, title-page or half title-pages, blank pages, venue maps or other general information relating to the conference that was part of the original conference proceedings.","","978-1-7281-9195-9","10.1109/EMSOFT51651.2020.9244035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9244035","","","","","","","","","","9 Nov 2020","","","IEEE","IEEE Conferences"
"ICCCI 2021 Panel Details","",,"2021 International Conference on Computer Communication and Informatics (ICCCI)","21 Apr 2021","2021","","","1","9","Provides a schedule of conference events and a listing of which papers were presented in each session.","2329-7190","978-1-7281-5875-4","10.1109/ICCCI50826.2021.9402355","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9402355","","","","","","","","","","21 Apr 2021","","","IEEE","IEEE Conferences"
"Coevolution of Security’s Body of Knowledge and Curricula","P. C. van Oorschot","Carleton University, Ottawa, K1S 5B6 ON, Canada","IEEE Security & Privacy","3 Sep 2021","2021","19","5","83","89","Reviews efforts to capture the body of knowledge in cybersecurity or computer and Internet security (CIS) more specifically and discuss related curricular frameworks. The aim is to increase awareness of resources to guide topic selection of CIS courses for educational and training programs.","1558-4046","","10.1109/MSEC.2021.3093735","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9529234","","Computer security;Internet;Engineering education;Educational courses","","","","","","15","IEEE","3 Sep 2021","","","IEEE","IEEE Magazines"
"Table of Contents","",,"2021 IEEE World AI IoT Congress (AIIoT)","21 Jun 2021","2021","","","i","v","Presents the table of contents/splash page of the proceedings record.","","978-1-6654-3568-0","10.1109/AIIoT52608.2021.9454199","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9454199","","","","","","","","","","21 Jun 2021","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2020 28th Iranian Conference on Electrical Engineering (ICEE)","26 Nov 2020","2020","","","1","22","Presents the table of contents/splash page of the proceedings record.","2642-9527","978-1-7281-7296-5","10.1109/ICEE50131.2020.9260902","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9260902","","","","","","","","","","26 Nov 2020","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2020 International Conference on Electrical, Communication, and Computer Engineering (ICECCE)","28 Aug 2020","2020","","","1","19","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-7116-6","10.1109/ICECCE49384.2020.9179371","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9179371","","","","","","","","","","28 Aug 2020","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2020 IEEE 23rd International Multitopic Conference (INMIC)","20 Jan 2021","2020","","","1","17","Presents the table of contents/splash page of the proceedings record.","2049-3630","978-1-7281-9893-4","10.1109/INMIC50486.2020.9318054","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9318054","","","","","","","","","","20 Jan 2021","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2020 2nd International Conference on Information Technology and Computer Application (ITCA)","7 May 2021","2020","","","5","21","Presents the table of contents/splash page of the proceedings record.","","978-1-6654-0378-8","10.1109/ITCA52113.2020.00004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9422010","","","","","","","","","","7 May 2021","","","IEEE","IEEE Conferences"
"Table of contents","",,"2019 IEEE 8th Joint International Information Technology and Artificial Intelligence Conference (ITAIC)","5 Aug 2019","2019","","","1","26","The following topics are dealt with: learning (artificial intelligence); feature extraction; neural nets; convolutional neural nets; optimisation; object detection; pattern classification; data mining; mobile robots; pattern clustering.","","978-1-5386-8178-7","10.1109/ITAIC.2019.8785802","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8785802","","","convolutional neural nets;feature extraction;learning (artificial intelligence);neural nets;optimisation","learning (artificial intelligence);feature extraction;neural nets;convolutional neural nets;optimisation;object detection;pattern classification;data mining;mobile robots;pattern clustering","","","","","","5 Aug 2019","","","IEEE","IEEE Conferences"
"[Front cover]","",,"2018 IEEE Symposium Series on Computational Intelligence (SSCI)","31 Jan 2019","2018","","","c1","c59","The following topics are dealt with: learning (artificial intelligence); neural nets; pattern classification; evolutionary computation; feature extraction; particle swarm optimisation; optimisation; support vector machines; fuzzy set theory; mobile robots.","","978-1-5386-9276-9","10.1109/SSCI.2018.8628772","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8628772","","","evolutionary computation;feature extraction;learning (artificial intelligence);neural nets;pattern classification","learning (artificial intelligence);neural nets;pattern classification;evolutionary computation;feature extraction;particle swarm optimisation;optimisation;support vector machines;fuzzy set theory;mobile robots","","","","","","31 Jan 2019","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2020 International Conference on Computer Engineering and Application (ICCEA)","29 May 2020","2020","","","i","xviii","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-5904-1","10.1109/ICCEA50009.2020.00004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9103835","","","","","","","","","","29 May 2020","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2020 7th International Conference on Behavioural and Social Computing (BESC)","16 Feb 2021","2020","","","1","3","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-8605-4","10.1109/BESC51023.2020.9348284","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9348284","","","","","","","","","","16 Feb 2021","","","IEEE","IEEE Conferences"
"Table of contents","",,"2019 5th Conference on Knowledge Based Engineering and Innovation (KBEI)","13 Jun 2019","2019","","","i","vi","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-0872-8","10.1109/KBEI.2019.8735099","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8735099","","","","","","","","","","13 Jun 2019","","","IEEE","IEEE Conferences"
"[IS 2020 Front Matter]","",,"2020 IEEE 10th International Conference on Intelligent Systems (IS)","18 Sep 2020","2020","","","i","xiii","Conference proceedings front matter may contain various advertisements, welcome messages, committee or program information, and other miscellaneous conference information. This may in some cases also include the cover art, table of contents, copyright statements, title-page or half title-pages, blank pages, venue maps or other general information relating to the conference that was part of the original conference proceedings.","1541-1672","978-1-7281-5456-5","10.1109/IS48319.2020.9199949","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9199949","","","","","","","","","","18 Sep 2020","","","IEEE","IEEE Conferences"
"Table of contents","",,"2020 IEEE International Conference on Intelligence and Security Informatics (ISI)","8 Dec 2020","2020","","","i","iv","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-8800-3","10.1109/ISI49825.2020.9280517","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9280517","","","","","","","","","","8 Dec 2020","","","IEEE","IEEE Conferences"
"Program","",,"2021 IEEE 22nd International Conference on High Performance Switching and Routing (HPSR)","15 Jul 2021","2021","","","6","22","Provides a schedule of conference events and a listing of which papers were presented in each session.","2325-5609","978-1-6654-4005-9","10.1109/HPSR52026.2021.9481838","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9481838","","","","","","","","","","15 Jul 2021","","","IEEE","IEEE Conferences"
"Table of contents","",,"2019 14th International Conference on Computer Science & Education (ICCSE)","23 Sep 2019","2019","","","34","53","The following topics are dealt with: computer aided instruction; teaching; educational courses; computer science education; educational institutions; learning (artificial intelligence); further education; Internet; feature extraction; neural nets.","2473-9464","978-1-7281-1846-8","10.1109/ICCSE.2019.8845416","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8845416","","","computer aided instruction;computer science education;educational courses;educational institutions;teaching","computer aided instruction;teaching;educational courses;computer science education;educational institutions;learning (artificial intelligence);further education;Internet;feature extraction;neural nets","","","","","","23 Sep 2019","","","IEEE","IEEE Conferences"
"2021 International Conference on Unmanned Aircraft Systems - Final program","",,"2021 International Conference on Unmanned Aircraft Systems (ICUAS)","19 Jul 2021","2021","","","1","133","Provides a schedule of conference events and a listing of which papers were presented in each session.","2575-7296","978-1-6654-1535-4","10.1109/ICUAS51884.2021.9476682","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9476682","","","","","","","","","","19 Jul 2021","","","IEEE","IEEE Conferences"
"Table of contents","",,"2019 11th International Conference on Wireless Communications and Signal Processing (WCSP)","8 Dec 2019","2019","","","1","19","Presents the table of contents/splash page of the proceedings record.","2472-7628","978-1-7281-3555-7","10.1109/WCSP.2019.8927870","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8927870","","","","","","","","","","8 Dec 2019","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2020 IEEE Conference on Telecommunications, Optics and Computer Science (TOCS)","8 Feb 2021","2020","","","1","6","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-8117-2","10.1109/TOCS50858.2020.9339618","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9339618","","","","","","","","","","8 Feb 2021","","","IEEE","IEEE Conferences"
"[Front matter]","",,"2020 International Joint Conference on Neural Networks (IJCNN)","28 Sep 2020","2020","","","4","117","Conference proceedings front matter may contain various advertisements, welcome messages, committee or program information, and other miscellaneous conference information. This may in some cases also include the cover art, table of contents, copyright statements, title-page or half title-pages, blank pages, venue maps or other general information relating to the conference that was part of the original conference proceedings.","2161-4407","978-1-7281-6926-2","10.1109/IJCNN48605.2020.9207579","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9207579","","","","","","","","","","28 Sep 2020","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2021 IEEE 4th Advanced Information Management, Communicates, Electronic and Automation Control Conference (IMCEC)","19 Jul 2021","2021","4","","1","32","Presents the table of contents/splash page of the proceedings record.","2693-2776","978-1-7281-8535-4","10.1109/IMCEC51613.2021.9482362","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9482362","","","","","","","","","","19 Jul 2021","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2020 IEEE 19th International Conference on Trust, Security and Privacy in Computing and Communications (TrustCom)","9 Feb 2021","2020","","","5","42","Presents the table of contents/splash page of the proceedings record.","2324-9013","978-1-6654-0392-4","10.1109/TrustCom50675.2020.00004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9343122","","","","","","","","","","9 Feb 2021","","","IEEE","IEEE Conferences"
"ICSPIS 2020 Titles","",,"2020 6th Iranian Conference on Signal Processing and Intelligent Systems (ICSPIS)","15 Feb 2021","2020","","","i","iv","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-8629-0","10.1109/ICSPIS51611.2020.9349555","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9349555","","","","","","","","","","15 Feb 2021","","","IEEE","IEEE Conferences"
"Table of contents","",,"2019 1st International Conference on Industrial Artificial Intelligence (IAI)","30 Sep 2019","2019","","","1","2","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-3593-9","10.1109/ICIAI.2019.8850829","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8850829","","","","","","","","","","30 Sep 2019","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2020 5th International Conference on Computing, Communication and Security (ICCCS)","9 Dec 2020","2020","","","i","ix","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-9180-5","10.1109/ICCCS49678.2020.9277472","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9277472","","","","","","","","","","9 Dec 2020","","","IEEE","IEEE Conferences"
"Table of contents","",,"2018 IEEE International Conference on Data Mining Workshops (ICDMW)","10 Feb 2019","2018","","","5","26","Presents the table of contents/splash page of the proceedings record.","2375-9259","978-1-5386-9288-2","10.1109/ICDMW.2018.00004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8637366","","","","","","","","","","10 Feb 2019","","","IEEE","IEEE Conferences"
"Table of contents","",,"2018 IEEE International Conference on Systems, Man, and Cybernetics (SMC)","17 Jan 2019","2018","","","5","85","Presents the table of contents/splash page of the proceedings record.","2577-1655","978-1-5386-6650-0","10.1109/SMC.2018.00004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8615999","","","","","","","","","","17 Jan 2019","","","IEEE","IEEE Conferences"
"Author List","",,"2020 28th Signal Processing and Communications Applications Conference (SIU)","7 Jan 2021","2020","","","1","33","Presents an index of the authors whose articles are published in the conference proceedings record.","2165-0608","978-1-7281-7206-4","10.1109/SIU49456.2020.9302340","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9302340","","","","","","","","","","7 Jan 2021","","","IEEE","IEEE Conferences"
"Table of contents","",,"2019 Systems and Information Engineering Design Symposium (SIEDS)","13 Jun 2019","2019","","","1","5","The following topics are dealt with: learning (artificial intelligence); regression analysis; pattern classification; text analysis; natural language processing; mobile robots; data analysis; Internet; diseases; health care.","","978-1-7281-0998-5","10.1109/SIEDS.2019.8735605","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8735605","","","learning (artificial intelligence);natural language processing;pattern classification;regression analysis;text analysis","learning (artificial intelligence);regression analysis;pattern classification;text analysis;natural language processing;mobile robots;data analysis;Internet;diseases;health care","","","","","","13 Jun 2019","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2021 6th International Conference on Inventive Computation Technologies (ICICT)","26 Feb 2021","2021","","","1","12","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-8501-9","10.1109/ICICT50816.2021.9358652","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9358652","","","","","","","","","","26 Feb 2021","","","IEEE","IEEE Conferences"
